position,title,source/name,source/icon,link,thumbnail,thumbnail_small,date,iso_date,source/authors/0
36,Cinco características para identificar a un caracol gigante africano,Teletica,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.teletica.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.teletica.com/nacional/cinco-caracteristicas-para-identificar-a-un-caracol-gigante-africano_396424,https://static3.teletica.com/Files/Sizes/2025/10/30/caracoles-gigantes-africanos_1236866542_1140x520.png,https://news.google.com/api/attachments/CC8iL0NnNXlTbk5zTW1odE1FSnpkVmhRVFJES0F4aWVCU2dLTWdrQmdKQW1zdVpyY1FF,"11/03/2025, 08:00 AM, +0000 UTC",2025-11-03T08:00:00Z,
37,¿Quiere visitar Cristo Rey o el Parque de la Biodiversidad? Conozca los nuevos horarios,Caracol Radio,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://caracol.com.co&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://caracol.com.co/2025/11/17/quiere-visitar-cristo-rey-o-el-parque-de-la-biodiversidad-conozca-los-nuevos-horarios/,https://caracol.com.co/resizer/v2/VEZLZMCKWFHZZJWJJWPXEOKDUE.jpg?auth=184fd0f9d12c9a07228b18825c9cba5706e15e3234904aad096069186a32a45e&quality=70&width=1200&height=900&smart=true,https://news.google.com/api/attachments/CC8iK0NnNWtRa3R4ZVdaWFlVNHlRV1JKVFJEZ0F4aUFCU2dLTWdhWmNZcnpTQVE,"11/17/2025, 08:00 AM, +0000 UTC",2025-11-17T08:00:00Z,Mairon Benavides
38,Jícama: la palabra clave en México para vender ilegalmente caracol rosado en redes sociales,Mongabay,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://es.mongabay.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://es.mongabay.com/2025/09/jicama-venta-ilegal-caracol-rosado-mexico-redes-sociales/,https://imgs.mongabay.com/wp-content/uploads/sites/25/2025/09/15142925/portada-caracol-1200x576.jpg,https://news.google.com/api/attachments/CC8iK0NnNWtYM0kwZWtOVWFGTXhXR2huVFJDQUF4aWdCaWdLTWdhdFk0NXVLUVk,"09/15/2025, 07:00 AM, +0000 UTC",2025-09-15T07:00:00Z,
39,Gobierno decreta alerta fitosanitaria por peligroso caracol gigante africano introducido en el país,Indap,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.indap.gob.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.indap.gob.cl/noticias/gobierno-decreta-alerta-fitosanitaria-por-peligroso-caracol-gigante-africano-introducido,http://www.indap.gob.cl/sites/default/files/2023-08/caracol-gigante-africano-1.jpg,https://news.google.com/api/attachments/CC8iK0NnNXZaRVE1UlhwMFRXcEtabkZIVFJDakF4amNCU2dLTWdZUmhZck1zUVk,"07/28/2023, 07:00 AM, +0000 UTC",2023-07-28T07:00:00Z,
40,La misión para salvar a unos caracoles que son víctimas de su propia belleza,BBC,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.bbc.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.bbc.com/mundo/articles/c80dyx31n40o,https://ichef.bbci.co.uk/news/1024/branded_mundo/50ca/live/9b8b9bd0-7122-11f0-89ea-4d6f9851f623.jpg,https://news.google.com/api/attachments/CC8iK0NnNVBSRFpGZGpKaVkxcHBiVGxrVFJDZkF4ampCU2dLTWdZQllZVFJ2QVE,"08/04/2025, 07:00 AM, +0000 UTC",2025-08-04T07:00:00Z,Victoria Gill
41,Descubren una nueva especie de caracol marino en el sur argentino que lleva el nombre de Maradona,Infobae,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.infobae.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.infobae.com/america/ciencia-america/2025/08/26/descubren-una-nueva-especie-de-caracol-marino-en-el-sur-argentino-que-lleva-el-nombre-de-maradona/,https://www.infobae.com/resizer/v2/6EAZUTSZM5F3BDSXYG7GESZSRY.jpg?auth=4f2931981491d8b4529be0508598ce3b335350d7f0761dd0e7b1ad5f51d0a049&smart=true&width=1200&height=675&quality=85,https://news.google.com/api/attachments/CC8iK0NnNUZSMFZGWWs1RWRtNUthRnBsVFJDZkF4ampCU2dLTWdhQlFaYnNKUWc,"08/26/2025, 07:00 AM, +0000 UTC",2025-08-26T07:00:00Z,Valeria Román
42,Alerta en los 14 municipios de Risaralda por presencia masiva del caracol africano,Caracol Radio,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://caracol.com.co&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://caracol.com.co/2025/10/20/alerta-en-los-14-municipios-de-risaralda-por-presencia-masiva-del-caracol-africano/,https://caracol.com.co/resizer/v2/AZYMVUVFZJADVDD6SCWULZW53Y.jpg?auth=c536458494e521411916c66bd36a0efe62c81643ddb9668079a1205a32b47ede&quality=70&width=1200&height=900&smart=true,https://news.google.com/api/attachments/CC8iK0NnNHhXamRUWms1MmRXRkRRekZNVFJEZ0F4aUFCU2dLTWdZQkVKb1FuUWc,"10/20/2025, 07:00 AM, +0000 UTC",2025-10-20T07:00:00Z,Sebastian Grajales Morales
43,"Escombros no retirados amenazan al caracol de Paposo, una pequeña especie única de Antofagasta",Ladera Sur,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://laderasur.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://laderasur.com/articulo/escombros-no-retirados-amenazan-al-caracol-de-paposo-una-pequena-especie-unica-de-antofagasta/,https://laderasur.com/wp-content/uploads/2024/08/caracol-de-paposo-2.jpg,https://news.google.com/api/attachments/CC8iK0NnNTJVMUpvTW01WFpqTmZXak5zVFJETkF4aVpCU2dLTWdZWkk0QlFJUWc,"08/09/2024, 07:00 AM, +0000 UTC",2024-08-09T07:00:00Z,
44,ESMOI UCN participa en el descubrimiento de una nueva especie de caracol parásito de la familia Eulimidae,Universidad Católica del Norte,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.noticias.ucn.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.noticias.ucn.cl/destacado/esmoi-ucn-participa-en-el-descubrimiento-de-una-nueva-especie-de-caracol-parasito-de-la-familia-eulimidae/,https://www.noticias.ucn.cl/wp-content/uploads/2024/05/2019-02-09-MRSPG5AGT1-065-EULIMIDAE4.jpg,https://news.google.com/api/attachments/CC8iK0NnNVlMVGh3VFhFNVR6RmpVVTVXVFJERUF4aW1CU2dLTWdhVm9veEx3UVU,"05/17/2024, 07:00 AM, +0000 UTC",2024-05-17T07:00:00Z,
45,Descubren nueva especie gracias a una cámara submarina,CNN en Español,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://cnnespanol.cnn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://cnnespanol.cnn.com/2025/09/10/mundo/video/nueva-especie-pez-caracol-rosa-descubrir-trax,"https://media.cnn.com/api/v1/images/stellar/prod/pez-hor-00-00-46-17-still001.jpg?c=16x9&q=w_1280,c_fill",https://news.google.com/api/attachments/CC8iK0NnNHRVVXhCUTI1T1lUZzVTelJuVFJDZkF4ampCU2dLTWdZbGxaVE5NUWM,"09/10/2025, 07:00 AM, +0000 UTC",2025-09-10T07:00:00Z,
46,El caracol africano invade Cali: alerta roja por riesgos para la salud y el impacto en la biodiversidad,Pulzo,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.pulzo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.pulzo.com/vivir-bien/caracol-africano-en-cali-riesgos-para-la-salud-biodiversidad-y-estrategias-de-control-eficiente-PP4847509A,https://d2yoo3qu6vrk5d.cloudfront.net/pulzo-lite/images-resized/PP4847509A-h-o.jpg,https://news.google.com/api/attachments/CC8iL0NnNVZWbnBFYWs1d2RHWkNTVEZ5VFJDSkF4aUxCaWdLTWdtTkJJeVBEU3FTY0FF,"10/16/2025, 07:00 AM, +0000 UTC",2025-10-16T07:00:00Z,
47,"Una ranita en peligro crítico de extinción, un pez y un caracol micro endémicos, entre otras especies: conoce la amenazada biodiversidad del Salar de Ascotán, Región de Antofagasta",Ladera Sur,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://laderasur.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://laderasur.com/articulo/una-ranita-en-peligro-critico-de-extincion-un-pez-y-un-caracol-micro-endemicos-entre-otras-especies-conoce-la-amenazada-biodiversidad-del-salar-de-ascotan-region-de-antofagasta/,https://laderasur.com/wp-content/uploads/2024/03/telmatobius-philippii-c-gabriel-lobos-2400x1400.jpg,https://news.google.com/api/attachments/CC8iK0NnNDNRbVIwT1VJNVFTMXhaR3hDVFJDbkF4alZCU2dLTWdhZFpKS3RxUWM,"03/28/2024, 07:00 AM, +0000 UTC",2024-03-28T07:00:00Z,
48,Científicos descubrieron tres nuevas especies de peces caracol en aguas profundas de California,Infobae,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.infobae.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.infobae.com/america/ciencia-america/2025/09/10/cientificos-descrubrieron-tres-nuevas-especies-de-peces-caracol-en-aguas-profundas-de-california/,https://www.infobae.com/resizer/v2/25W2IAVHOJE5VCTMCQS4AGHFAA.jpg?auth=5ca1fd81da9b313052c700a9295ae57cbb0012fca6646f4072b385f1c1bbcf8a&smart=true&width=1200&height=675&quality=85,https://news.google.com/api/attachments/CC8iK0NnNVFWamt4WDJaT2FFdEhMVk55VFJDZkF4ampCU2dLTWdhcGRaTE5MUWM,"09/10/2025, 07:00 AM, +0000 UTC",2025-09-10T07:00:00Z,
49,En el Huila protegen el Caimán del Magdalena con alianza científica y empresarial,Caracol Radio,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://caracol.com.co&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://caracol.com.co/2025/10/19/en-el-huila-protegen-el-caiman-del-magdalena-con-alianza-cientifica-y-empresarial/,https://caracol.com.co/resizer/v2/NQPXLADH4ZGFPL2X6V6DBMTNRE.png?auth=44ebf7c67b73dfaeb04fd772acb43ef7aa7c86773504abf1cd90ca2a620a9dd3&quality=70&width=736&height=414&smart=true,https://news.google.com/api/attachments/CC8iK0NnNTFPRmxwU0VKbVV5MUxaRE55VFJDb0FSaXNBaWdCTWdhVlJZckxKUWc,"10/19/2025, 07:00 AM, +0000 UTC",2025-10-19T07:00:00Z,Fidel Franco Forero
50,El descubrimiento de una nueva especie de pez caracol se viraliza por su asombroso parecido a un Pokémon,Infobae,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.infobae.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.infobae.com/virales/2025/09/18/el-descubrimiento-de-una-nueva-especie-de-pez-caracol-se-viraliza-por-su-asombroso-parecido-a-un-pokemon/,https://www.infobae.com/resizer/v2/VETO5RRL4NF77OAH2EHA5ZS4ZE.jpg?auth=b78853684821d4b39b1857c2626311c252452ff0d8f408ca3165533465d1b2c7&smart=true&width=1200&height=675&quality=85,https://news.google.com/api/attachments/CC8iL0NnNVpXVlp1YUd4Uk1VRmhkRk51VFJDZkF4ampCU2dLTWdrSmNwVDBLS2k1emdF,"09/18/2025, 07:00 AM, +0000 UTC",2025-09-18T07:00:00Z,
51,"Caracol gigante africano en Chile: qué es, cómo llegó y los peligros de su presencia",EL PAÍS,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://elpais.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://elpais.com/chile/2023-08-04/caracol-gigante-africano-en-chile-que-es-como-llego-y-los-peligros-de-su-presencia.html,https://imagenes.elpais.com/resizer/v2/LRYUDLVSNRAHZC3QNNVA6UHYR4.jpg?auth=e78cc3fdb03862e2816045e8b5fdc04f829eaf2ea558ef7e4598b88efc9e40e7&width=1960&height=1103&smart=true,https://news.google.com/api/attachments/CC8iK0NnNHpXbXRrWVhWWE5HWjVOV0phVFJDZkF4amlCU2dLTWdZSnc0aHZQUVU,"08/04/2023, 07:00 AM, +0000 UTC",2023-08-04T07:00:00Z,
52,Alerta en Cali por proliferación del Caracol Africano por la temporada de lluvias,Caracol Radio,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://caracol.com.co&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://caracol.com.co/2025/10/16/alerta-en-cali-por-proliferacion-del-caracol-africano-por-la-temporada-de-lluvias/,https://caracol.com.co/resizer/v2/GLJIK3BJ4VDTBLV7NV22FQEB6E.jpeg?auth=dfb9714f5da8f6f8133040f0823b2198983e818bd9613545a8948e796e6460a9&quality=70&width=1200&height=900&smart=true,https://news.google.com/api/attachments/CC8iK0NnNTRjakJNT1U1MFJFWjNNRUZDVFJEZ0F4aUFCU2dLTWdZRkVJeEhOZ1U,"10/16/2025, 07:00 AM, +0000 UTC",2025-10-16T07:00:00Z,
53,¡Gran hallazgo de la ciencia ciudadana! El gran caracol negro de Chile se alimenta de hongos,Ladera Sur,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://laderasur.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://laderasur.com/articulo/gran-hallazgo-de-la-ciencia-ciudadana-el-gran-caracol-negro-de-chile-se-alimenta-de-hongos/,https://laderasur.com/wp-content/uploads/2020/07/caracol-negro-vicente-guzmaxxn-2.jpg,https://news.google.com/api/attachments/CC8iK0NnNHdMVWQxWDI1VlFWZzVlRmQzVFJERUF4aW5CU2dLTWdZQmdZcEZOUVk,"03/18/2024, 07:00 AM, +0000 UTC",2024-03-18T07:00:00Z,
54,"Caracol africano gigante en Chile: origen, características y riesgos",Radio Pauta 100.5,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pauta.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.pauta.cl/actualidad/2023/07/28/caracol-africano-gigante-sag-chile-norte-pais-africa-peligroso.html,https://media.pauta.cl/2023/07/imagen_principal-2321.jpg,https://news.google.com/api/attachments/CC8iK0NnNTNOR2RPUkhGT1dFbFFXazFLVFJDZkF4amlCU2dLTWdhbFpKVE5wUWM,"07/28/2023, 07:00 AM, +0000 UTC",2023-07-28T07:00:00Z,
55,El hallazgo que está sorprendiendo al mundo: el caracol de agua dulce más pequeño vive en México,Infobae,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.infobae.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.infobae.com/mexico/2025/08/19/el-hallazgo-que-esta-sorprendiendo-al-mundo-el-caracol-de-agua-dulce-mas-pequeno-vive-en-mexico/,https://www.infobae.com/resizer/v2/EBL6CORGENGQXJG7GIXFWQT6UA.jpg?auth=0bede564764baa601e61d0ea823478157fde35b9296b0ed342c0bf789dd1ae85&smart=true&width=1200&height=675&quality=85,https://news.google.com/api/attachments/CC8iK0NnNTRVMkpzVld0WFNqSTFTMTlpVFJDZkF4ampCU2dLTWdZdFVJZ3lzQVE,"08/19/2025, 07:00 AM, +0000 UTC",2025-08-19T07:00:00Z,
56,La nueva especie de pez caracol vive a 3.268 metros de profundidad: es adorable y hay un video que lo prueba,El Universo,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.eluniverso.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.eluniverso.com/estados-unidos/estilo-de-vida/como-es-la-nueva-especie-de-pez-caracol-nota/,https://www.eluniverso.com/resizer/v2/C2J6LCRK3BEN5IHGAPSURG7XR4.jpg?auth=c1a9be04b62c93f529ee2d5fa75dd736741cd2751f99afa8c249da4fb4ae8b20&width=1076&height=592&quality=75&smart=true,https://news.google.com/api/attachments/CC8iK0NnNURRelUwTlVwSVozbEJiMjlKVFJDYkF4anJCU2dLTWdhMWxKU1BNUWM,"09/10/2025, 07:00 AM, +0000 UTC",2025-09-10T07:00:00Z,
57,"La muerte del caracol conocido como ""el Solitario George"" supone la extinción de su especie",nationalgeographicla.com,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.nationalgeographicla.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.nationalgeographicla.com/animales/2019/01/la-muerte-del-caracol-conocido-como-el-solitario-george-supone-la-extincion-de-su-especie,https://static.nationalgeographicla.com/files/styles/image_3200/public/lonesome-george-snail.webp?w=1600&h=900,https://news.google.com/api/attachments/CC8iK0NnNW1jR1JNVHkxQ2VITTFWbTVUVFJDZkF4ampCU2dLTWdhcGNZeHVNUVk,"01/10/2019, 08:00 AM, +0000 UTC",2019-01-10T08:00:00Z,Christie Wilcox
58,Hallazgo inédito: encontraron una nueva especie de pez caracol que es idéntico a un Pokémon,El Cronista,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.cronista.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.cronista.com/informacion-gral/hallazgo-inedito-encontraron-una-nueva-especie-de-pez-caracol-que-es-identico-a-un-pokemon/,https://www.cronista.com/resizer/v2/RWJEUMSHAFCBVLT3TRGH4I3EHU.jpg?auth=79524bb9dd50d6d3d0d8f638920a41c465da38b1a78bfa7fe4d1774b719203d2&height=675&width=1200&quality=70&smart=true,https://news.google.com/api/attachments/CC8iJ0NnNWtVMUJmTlhCdWJXZEtObE4yVFJDZkF4ampCU2dLTWdPRkF5UQ,"09/22/2025, 07:00 AM, +0000 UTC",2025-09-22T07:00:00Z,
59,"Así es el pez caracol descubierto en el Pacífico, con presencia en la costa de California",La Nación,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.lanacion.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.lanacion.com.ar/estados-unidos/california/asi-es-el-pez-caracol-descubierto-en-el-pacifico-con-presencia-en-la-costa-de-california-nid12092025/,https://resizer.glanacion.com/resizer/v2/el-ejemplar-fue-hallado-a-100-kilometros-de-la-5XY3LLJF4ZGZNGBSMPFNNZD3VM.jpg?auth=4cf28d6b72d6383d9a5017d7ee44379a0f3b23201d610b5cd127dc8e96c40ea3&width=1200&quality=85&smart=true&height=675,https://news.google.com/api/attachments/CC8iJ0NnNXZlRmhuT0hCdFpFdHJNM2hPVFJDZkF4ampCU2dLTWdPQlFnbw,"09/12/2025, 07:00 AM, +0000 UTC",2025-09-12T07:00:00Z,
60,SAG emite alerta fitosanitaria por presencia de caracol gigante africano en dos regiones del norte,La Tercera,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.latercera.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.latercera.com/nacional/noticia/sag-emite-alerta-fitosanitaria-por-presencia-de-caracol-gigante-africano-en-dos-regiones-del-norte/RZ65224CWJEB3JJZYFSIWZTBDU/,https://www.latercera.com/resizer/v2/5FYAMEVQLBAIRF2ABKEPAJG42Y.png?auth=a3cf1b257291de82b752cad51372b46d2f67139abca669bcd90f62afb4c909f3&width=1200&focal=834%2C406,https://news.google.com/api/attachments/CC8iK0NnNUNNR05PV2xGd2F6ZzNibmxmVFJDUkF4ajhCU2dLTWdhQklJcFBzUVU,"07/26/2023, 07:00 AM, +0000 UTC",2023-07-26T07:00:00Z,
61,"Qué es el Caracol Gigante Africano: origen, problemas y enfermedades",Mala Espina,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.malaespinacheck.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.malaespinacheck.cl/ciencia-y-salud/2023/07/31/que-es-el-caracol-gigante-africano/,https://www.malaespinacheck.cl/wp-content/uploads/2023/07/Exp_Caracol-Gigante-Africano.png,https://news.google.com/api/attachments/CC8iK0NnNVdUMlZrVkhseFZuVTBlRnB6VFJDaEF4amZCU2dLTWdZVmRKS3JzUVk,"07/31/2023, 07:00 AM, +0000 UTC",2023-07-31T07:00:00Z,
62,El descubrimiento de una especie de caracol capaz de regenerar los ojos abre la esperanza para la cirugía regenerativa ocular en humanos.,Vietnam.vn,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.vietnam.vn&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.vietnam.vn/es/phat-hien-loai-oc-moc-lai-mat-mo-ra-hy-vong-tai-tao-mat-cho-nguoi,https://vstatic.vietnam.vn/vietnam/resource/IMAGE/2025/8/9/fe5d29fa0d224cd9bba4ae6b7885f99f,https://news.google.com/api/attachments/CC8iL0NnNVJlalJvTkVOZmEwUTBkRVJ6VFJDQ0FSaUZBeWdCTWdrSk1ZalRuS1d4VVFF,"08/09/2025, 07:00 AM, +0000 UTC",2025-08-09T07:00:00Z,
63,"Un estudio revela la estructura genética del caracol ʻXerocrassa montserratensisʼ, una especie endémica de Cataluña",UB - Universitat de Barcelona,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://web.ub.edu&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://web.ub.edu/es/web/actualitat/w/un-estudio-revela-la-estructura-genetica-del-caracol-xerocrassa-montserratensis-una-especie-endemica-de-cataluna,https://web.ub.edu/documents/2710030/4684487/Xerocrassa_montserratensis__xVicenx_Bros.jpg_es.jpg/cb5d09df-8cf4-e8eb-fce9-1145e9ace2a6?t=1677491504435,https://news.google.com/api/attachments/CC8iK0NnNHlRa0poVTI5aE9ITnVVek5yVFJDSUF4allCQ2dLTWdhRkpJb252Z1E,"05/12/2021, 07:00 AM, +0000 UTC",2021-05-12T07:00:00Z,
64,Nueva especie de pez caracol sorprende al mundo: es igual a un Pokémon,Economía Sustentable,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://economiasustentable.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://economiasustentable.com/noticias/nueva-especie-de-pez-caracol-sorprende-al-mundo-es-igual-a-un-pokemon/,https://resizer.iproimg.com/unsafe/1280x720/filters:format(webp)/https://economiasustentable.com/wp-content/uploads/2025/09/fondo-del-mar-2.jpg,https://news.google.com/api/attachments/CC8iI0NnNTJRMEZ2WVdsTlVqQjZjR3haVFJDZkF4ampCU2dLTWdB,"09/26/2025, 07:00 AM, +0000 UTC",2025-09-26T07:00:00Z,
65,Descubren en Coahuila al caracol de agua dulce más pequeño del mundo,Yahoo,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://es-us.noticias.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://es-us.noticias.yahoo.com/descubren-coahuila-caracol-agua-dulce-160105585.html,https://s.yimg.com/ny/api/res/1.2/eD8765ZmCyDkaeOfF7.Ayg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIzODA7aD0xNDUwO2NmPXdlYnA-/https://media.zenfs.com/es/eluniversal.com.mx/383a074f2c7a57b5ff8bf80f2b7cac68,https://news.google.com/api/attachments/CC8iL0NnNDNibFl3VW1SNGJIUXdSSGRHVFJDd0F4akdCU2dLTWdrQklJaHp2S1RBWmdJ,"07/31/2025, 07:00 AM, +0000 UTC",2025-07-31T07:00:00Z,
66,Nueva especie de pez descubierta a más de 3.200 metros de profundidad,Europa Press,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.europapress.es&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.europapress.es/ciencia/habitat/noticia-nueva-especie-pez-descubierto-mas-3200-metros-profundidad-20250909104904.html,https://img.europapress.es/fotoweb/fotonoticia_20250909104904_412.jpg,https://news.google.com/api/attachments/CC8iK0NnNDVRbGRoY1dGYWFtZFlTa2x5VFJDSUFoaWNBeWdLTWdhcGRaVE5yUWM,"09/09/2025, 07:00 AM, +0000 UTC",2025-09-09T07:00:00Z,
67,"Hallan Nueva Especie de Pez con ""Cara Rugosa"" a 3 Kilómetros de Profundidad",N+,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.nmas.com.mx&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.nmas.com.mx/ciencia/hallan-nueva-especie-de-pez-a-3-kilometros-de-profundidad/,https://www.nmas.com.mx/_next/image/?url=https%3A%2F%2Fstatic-live.nmas.com.mx%2Fnmas-news%2Fstyles%2Fcorte_16_9%2Fcloud-storage%2F2025-09%2Fpez-caracol-rugoso-nueva-especie-descubierta-3-mil-metros-de-profundidad-2.jpg%3Fh%3D8b128784%26itok%3Dp7e5oVXU&w=1920&q=75,https://news.google.com/api/attachments/CC8iK0NnNDBRVnBLZVdkWmR6SlJWak10VFJDZkF4amlCU2dLTWdhcGxaTE5NUWM,"09/09/2025, 07:00 AM, +0000 UTC",2025-09-09T07:00:00Z,
68,Un caracol que pone huevos por el cuello: el extraordinario hallazgo sobre una especie única de Nueva Zelanda,Infobae,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.infobae.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.infobae.com/america/ciencia-america/2025/05/13/un-caracol-que-pone-huevos-por-el-cuello-el-extraordinario-hallazgo-sobre-una-especie-unica-de-nueva-zelanda/,https://www.infobae.com/resizer/v2/R7Z76FBZHVAB5DA6GT6ZD3R7SI.jpg?auth=ecbcdaec71260592f2cd0ee0019e86e7638025b05d482ca3c4bb673f28829da7&smart=true&width=1200&height=675&quality=85,https://news.google.com/api/attachments/CC8iNkNnNW9SRFl0WWpSdVpUbFpiRWhDVFJDZkF4ampCU2dLTWc0QkFJd05rV1pjYzRrTnFhYVpKZw,"05/13/2025, 07:00 AM, +0000 UTC",2025-05-13T07:00:00Z,
69,Caracol con pelos preservado en ámbar de 99 millones de años,diarioestrategia.cl,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.diarioestrategia.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.diarioestrategia.cl/texto-diario/mostrar/4047122/caracol-pelos-preservado-ambar-99-millones-anos,https://www.diarioestrategia.cl/images/showid2/5605182?w=640&zc=4,https://news.google.com/api/attachments/CC8iK0NnNWxhR3BEVVVSTmJuaFZPVkJOVFJENkF4amVCQ2dLTWdhTlVwQnF0Z2M,"10/25/2022, 07:00 AM, +0000 UTC",2022-10-25T07:00:00Z,
70,Una avanzada tecnología submarina descubre una nueva especie de pez caracol de aguas profundas,vistaalmar.es,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.vistaalmar.es&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.vistaalmar.es/especies-marinas/peces-extranos/15061-avanzada-tecnologia-submarina-descubre-nueva-especie-pez-caracol-aguas-profundas.html,https://www.vistaalmar.es/images/stories/fotos-533/pez-caracol-careproctus-colliculi-1.jpg#joomlaImage://local-images/stories/fotos-533/pez-caracol-careproctus-colliculi-1.jpg?width=750&height=375,https://news.google.com/api/attachments/CC8iK0NnNVVNMnRSZW1GM1JYTm5jRUYxVFJEM0FoanVCU2dLTWdhMWhKU1FMUWM,"09/09/2025, 07:00 AM, +0000 UTC",2025-09-09T07:00:00Z,
