position,title,source/name,source/icon,link,thumbnail,thumbnail_small,date,iso_date,source/authors/0
21,Chile cuenta con nueva área protegida para la conservación del picaflor de Arica,País Circular,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.paiscircular.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.paiscircular.cl/biodiversidad/hile-cuenta-con-nueva-area-protegida-para-la-conservacion-del-picaflor-de-arica/,https://www.paiscircular.cl/wp-content/uploads/2019/05/picaflordeAricamacho-1-1024x768.jpg,https://news.google.com/api/attachments/CC8iK0NnNDBRbVJqYW5sNFFYUjRPRzE0VFJEZ0F4aUFCU2dLTWdhbGNwTE5MUWM,"05/23/2019, 07:00 AM, +0000 UTC",2019-05-23T07:00:00Z,
22,Ecología: Las importantes acciones que ha desarrollado la ONG Picaflor de Arica,elmorrocotudo.cl,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.elmorrocotudo.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.elmorrocotudo.cl/noticia/sociedad/ecologia-las-importantes-acciones-que-ha-desarrollado-la-ong-picaflor-de-arica,https://cdn.elmorrocotudo.cl/sites/elmorrocotudo.cl/files/imagecache/380x285/imagen_noticia/1417019408_picaflooooor.jpg,https://news.google.com/api/attachments/CC8iK0NnNXJiRVpHVXpndFRYQkNjVGxxVFJDZEFoaVFBeWdLTWdZMU1JNHhIUWc,"06/06/2018, 07:00 AM, +0000 UTC",2018-06-06T07:00:00Z,
23,El último esfuerzo por salvar el ave más amenazada del país,La Tercera,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.latercera.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.latercera.com/que-pasa/noticia/ultimo-esfuerzo-salvar-ave-mas-amenazada-del-pais/370745/,,,"10/22/2018, 07:00 AM, +0000 UTC",2018-10-22T07:00:00Z,
24,"""Ruta del Picaflor de Arica"": iniciativa comunitaria busca preservar el ave más amenazada de Chile",La Tercera,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.latercera.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.latercera.com/que-pasa/noticia/ruta-del-picaflor-de-arica-la-iniciativa-comunitaria-que-busca-preservar-la-especie-en-peligro-de-extincion/1016921/,,,"02/21/2020, 08:00 AM, +0000 UTC",2020-02-21T08:00:00Z,
25,Reforestación podría salvar al ave más pequeña de Chile del peligro crítico de extinción,BioBioChile,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.biobiochile.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.biobiochile.cl/noticias/nacional/region-de-arica-y-parinacota/2018/10/11/reforestacion-podria-salvar-al-ave-mas-pequena-de-chile-del-peligro-critico-de-extincion.shtml,https://media.biobiochile.cl/wp-content/uploads/2018/10/reforestacin-podra-salvar-al-ave-ms-pequea-de-chile-del-peligro-crtico-de-extincin.jpg,https://news.google.com/api/attachments/CC8iK0NnNW1YMFYyYUMxMmNYWmxXVWhsVFJDTUJCakpCQ2dLTWdZVmNJaXFzUVk,"10/11/2018, 07:00 AM, +0000 UTC",2018-10-11T07:00:00Z,Emilio Lara
26,El 15% de las especies amenazadas en Chile está en proceso de tener un plan de recuperación,La Tercera,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.latercera.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.latercera.com/noticia/15-las-especies-amenazadas-chile-esta-proceso-plan-recuperacion/,,,"06/29/2017, 07:00 AM, +0000 UTC",2017-06-29T07:00:00Z,
27,Banco Mundial interviene con 2.000 dólares para salvar ave chilena,FMDOS,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.fmdos.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.fmdos.cl/noticias/banco-mundial-dolares-ave-chilena/,https://www.fmdos.cl/wp-content/uploads/2018/02/picaflor.jpg,https://news.google.com/api/attachments/CC8iK0NnNU5Va3gyY2paZlUyZFZjbmhLVFJERUF4aW1CU2dLTWdZQlE0cFFLUWM,"02/14/2018, 08:00 AM, +0000 UTC",2018-02-14T08:00:00Z,
28,Cuáles son y dónde viven las 5 especies chilenas de animales más amenazadas y en peligro de extinción,BioBioChile,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.biobiochile.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.biobiochile.cl/noticias/servicios/explicado/2024/04/14/cuales-son-y-donde-viven-las-5-especies-chilenas-de-animales-mas-amenazadas-y-en-peligro-de-extincion.shtml,https://media.biobiochile.cl/wp-content/uploads/2024/04/animales-mas-amenazados-de-chile.jpg,https://news.google.com/api/attachments/CC8iL0NnNDFTa2N6VWxobGNsZzBaRFl0VFJDU0F4ajdCU2dLTWdrQmNJaFlRS1RZREFJ,"04/14/2024, 07:00 AM, +0000 UTC",2024-04-14T07:00:00Z,Nicolas Diaz Orellana
29,7 animales increíbles y endémicos de nuestro país,elciudadano.com,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.elciudadano.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.elciudadano.com/chile/7-animales-increibles-y-endemicos-de-nuestro-pais/01/28/,https://www.elciudadano.com/wp-content/uploads/2015/01/comadreja-trompuda_salvatore_chamu.jpg,https://news.google.com/api/attachments/CC8iK0NnNVVWemcwVFU5YWVGaGxTRkI2VFJDUEF4allCQ2dLTWdhaE1aN1RHQW8,"01/28/2022, 08:00 AM, +0000 UTC",2022-01-28T08:00:00Z,
30,"Opinión: Picaflor de Arica, especie muy utilizada por las autoridades, a la espera de protección",elmorrocotudo.cl,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.elmorrocotudo.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.elmorrocotudo.cl/noticia/listado/opinion-picaflor-de-arica-especie-muy-utilizada-por-las-autoridades-la-espera-de-pro,https://cdn.elmorrocotudo.cl/sites/elmorrocotudo.cl/files/imagecache/380x285/imagen_noticia/picaflor_de_arica_0.jpg,https://news.google.com/api/attachments/CC8iMkNnNVBlamN3TUhOTGRYcGpSRUpuVFJDZEFoaVFBeWdLTWdzQkVJaTBuQ081TVNuWlN3,"08/12/2016, 07:00 AM, +0000 UTC",2016-08-12T07:00:00Z,Terra Ong
31,10 de los animales chilenos más amenazados por la extinción,BioBioChile,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.biobiochile.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.biobiochile.cl/noticias/2012/03/18/10-de-los-animales-chilenos-mas-amenazados-por-la-extincion.shtml,http://media.biobiochile.cl/wp-content/uploads/2012/03/Picaflor-de-Arica.jpg,https://news.google.com/api/attachments/CC8iK0NnNW1YMFYyYUMxMmNYWmxXVWhsVFJDTUJCakpCQ2dLTWdZVmNJaXFzUVk,"03/18/2012, 07:00 AM, +0000 UTC",2012-03-18T07:00:00Z,Gabriela Ulloa
