position,title,source/name,source/icon,link,thumbnail,thumbnail_small,date,iso_date,source/authors/0
38,Final feliz: el huemul Newenche fue resguardado y está en camino al refugio,LM Neuquén,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.lmneuquen.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.lmneuquen.com/neuquen/final-feliz-el-huemul-newenche-fue-resguardado-y-esta-camino-al-refugio-n1222100,https://media.lmneuquen.com/p/bb34f446823da49d37665d3131de8323/adjuntos/195/imagenes/008/115/0008115171/1200x675/smart/huemul-liberado-1.jpg,https://news.google.com/api/attachments/CC8iK0NnNVJlRVpQTmt4QmJtOWFhMlJTVFJDZkF4ampCU2dLTWdZQkFwU21FZ28,"12/18/2025, 08:00 AM, +0000 UTC",2025-12-18T08:00:00Z,
39,Chile y Argentina unen esfuerzos para retornar el huemul a la cordillera andina,La Capital de Mar del Plata,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.lacapitalmdp.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.lacapitalmdp.com/chile-y-argentina-unen-esfuerzos-para-retornar-el-huemul-a-la-cordillera-andina/,https://storage.lacapitalmdp.com/2025/09/Huemul.jpg,https://news.google.com/api/attachments/CC8iK0NnNTJlVmxRYjFSdGJEWlNNV2hRVFJERUF4aW1CU2dLTWdhMWM1QlJyUVk,"09/05/2025, 07:00 AM, +0000 UTC",2025-09-05T07:00:00Z,
40,Conservación y protección de un emblema nacional: el huemul,diarioelheraldo.cl,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.diarioelheraldo.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.diarioelheraldo.cl/noticia/conservacion-y-proteccion-de-un-emblema-nacional-el-huemul,https://www.diarioelheraldo.cl/imagenes/h0a12b9252273b0a315e4.jpg,https://news.google.com/api/attachments/CC8iK0NnNXFabUZWVlZkSGMzcFlMVEJrVFJERUF4aW5CU2dLTWdhdE5aYXVHUW8,"08/10/2024, 07:00 AM, +0000 UTC",2024-08-10T07:00:00Z,
41,Día Mundial del Huemul: Neuquén y Chile se unen para salvar al ciervo patagónico de su extinción,Diario Río Negro,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.rionegro.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.rionegro.com.ar/sociedad/dia-mundial-del-huemul-neuquen-y-chile-se-unen-para-salvar-al-ciervo-patagonico-de-su-extincion-4241823/,"https://www.rionegro.com.ar/wp-content/uploads/2024/11/huemul-ok.jpg?w=1200&h=630&crop=1&resize=1200,630",https://news.google.com/api/attachments/CC8iL0NnNVNhVkEzVEVsSFJYUlRlVWx3VFJDUkF4ajhCU2dLTWdraEFZZ09NU1EySkFJ,"08/05/2025, 07:00 AM, +0000 UTC",2025-08-05T07:00:00Z,
42,Newenche está a salvo: así fue el operativo para reubicar al huemul que apareció en San Martín De Los Andes,Diario Río Negro,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.rionegro.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.rionegro.com.ar/sociedad/newenche-esta-a-salvo-asi-fue-el-operativo-para-reubicar-al-huemul-que-aparecio-en-san-martin-de-los-andes/,"https://www.rionegro.com.ar/wp-content/uploads/2025/12/598056199_1162098442769303_1361140639215504788_n-1.jpg?w=1200&h=630&crop=1&resize=1200,630",https://news.google.com/api/attachments/CC8iK0NnNWlaVVpwTUVWUE1qWjVjVzF5VFJDUkF4ajhCU2dLTWdZQkE1SktpZ3M,"12/20/2025, 08:00 AM, +0000 UTC",2025-12-20T08:00:00Z,
43,Corredor Nacional del Huemul: El plan para su desarrollo acordado por el Minagri y Rewilding Chile,Indap,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.indap.gob.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.indap.gob.cl/noticias/corredor-nacional-del-huemul-el-plan-para-su-desarrollo-acordado-por-el-minagri-y,http://www.indap.gob.cl/sites/default/files/2023-05/huemul_3.jpeg,https://news.google.com/api/attachments/CC8iK0NnNW9jbVpMU0ZGbWNpMUZaWGxDVFJDNkF4aTJCU2dLTWdhTmhaZ0tyZ2M,"05/10/2023, 07:00 AM, +0000 UTC",2023-05-10T07:00:00Z,
44,Reserva Nacional Ñuble cumple 46 años como refugio del huemul y la biodiversidad cordillerana,conaf.cl,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.conaf.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.conaf.cl/reserva-nacional-nuble-cumple-46-anos-como-refugio-del-huemul-y-la-biodiversidad-cordillerana/,https://www.conaf.cl/wp-content/uploads/2024/11/26-11-2024-1.jpg,https://news.google.com/api/attachments/CC8iK0NnNVNSVVJzVVhsR2VreFhjWE5IVFJDZkF4ampCU2dLTWdZTkFJVnVUQU0,"11/26/2024, 08:00 AM, +0000 UTC",2024-11-26T08:00:00Z,
45,"Registro valioso de un Huemul, en el Parque Nacional",Semanario Bariloche,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://semanariobariloche.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://semanariobariloche.com.ar/registro-valioso-de-un-huemul-en-el-parque-nacional/,https://semanariobariloche.com.ar/wp-content/uploads/2026/04/img_9539-819x1024.jpg,https://news.google.com/api/attachments/CC8iK0NnNU5XVVJoVFZkWU5XMTFORlp3VFJEckJCanZBeWdLTWdhZFFaYnhvQWc,"04/17/2026, 01:53 PM, +0000 UTC",2026-04-17T13:53:51Z,
46,Confirman la presencia de un huemul en el Parque Nacional Nahuel Huapi,infobariloche,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://infobariloche.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://infobariloche.com.ar/sociedad/19-bariloche/34479-confirman-la-presencia-de-un-huemul-en-el-parque-nacional-nahuel-huapi.html,https://infobariloche.com.ar/images/2026/04/18/HuemulRegistroParqueNacionaNahuelHuapi.jpg,https://news.google.com/api/attachments/CC8iK0NnNUVVRnBsVjFGTGRHOTZlbmxRVFJDLUF4aXZCU2dLTWdZUkVvaW1TZ1E,"04/16/2026, 07:00 AM, +0000 UTC",2026-04-16T07:00:00Z,
47,Después de más de 30 años fue avistado un huemul en el Parque Nacional Lanín,Realidad Sanmartinense,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://realidadsm.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://realidadsm.com/2025/05/15/despues-de-mas-de-30-anos-fue-avistado-un-huemul-en-el-parque-nacional-lanin/,https://i0.wp.com/realidadsm.com/wp-content/uploads/2025/05/image-55-e1747312618887.png?fit=969%2C847&ssl=1,https://news.google.com/api/attachments/CC8iK0NnNVZZV2RXVVc4emVraGtSRlo1VFJDR0JCalFCQ2dLTWdhdEZZek9GUWs,"05/15/2025, 07:00 AM, +0000 UTC",2025-05-15T07:00:00Z,
48,"Monitorean a «Newenche», un huemul clave para la conservación de la especie en la región",Realidad Sanmartinense,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://realidadsm.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://realidadsm.com/2025/05/28/monitorean-a-newenche-un-huemul-clave-para-la-conservacion-de-la-especie-en-la-region/,https://i0.wp.com/realidadsm.com/wp-content/uploads/2025/05/image-55-e1747312618887.png?fit=969%2C847&ssl=1,https://news.google.com/api/attachments/CC8iK0NnNVZZV2RXVVc4emVraGtSRlo1VFJDR0JCalFCQ2dLTWdhdEZZek9GUWs,"05/28/2025, 07:00 AM, +0000 UTC",2025-05-28T07:00:00Z,
49,"Realizaron con éxito la captura y traslocación de Newenche, el único huemul registrado en la zona en más de 30 años",NoticiasNQN,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.noticiasnqn.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.noticiasnqn.com.ar/noticias/2025/12/18/325257-realizaron-con-exito-la-captura-y-traslocacion-de-newenche-el-unico-huemul-registrado-en-la-zona-en-mas-de-30-anos,https://noticiasnqn-s3.cdn.net.ar/s3i233/2025/12/noticiasnqn/images/02/40/39/2403970_cd994ffd678a48dbac2d7005bca4159eb83a80eb12dc99540fd72c576d2bf626/lg.webp,https://news.google.com/api/attachments/CC8iI0NnNWphMnN4U1dGVlZFOTJkbHBuVFJDcUJCaXFCQ2dLTWdB,"12/18/2025, 08:00 AM, +0000 UTC",2025-12-18T08:00:00Z,
50,Con remoción de cercos se lanza el Corredor del Huemul en Aysén,La Ruta de los Parques,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.rutadelosparques.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.rutadelosparques.org/con-remocion-de-cercos-se-lanza-el-corredor-del-huemul-en-aysen/,http://www.rutadelosparques.org/web/wp-content/uploads/2020/05/remocion3.jpg,https://news.google.com/api/attachments/CC8iK0NnNU9iRlJOVGpNd1MyOU9SVzExVFJEZ0F4aUFCU2dLTWdZTlpKQ1BKUWM,"05/19/2020, 07:00 AM, +0000 UTC",2020-05-19T07:00:00Z,
51,Detectan que el huemul “Newenche” está entre el norte de Villa la Angostura y la Ruta de los 7 Lagos,La Angostura Digital,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.laangosturadigital.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.laangosturadigital.com.ar/2025/11/05/detectan-que-el-huemul-newenche-esta-entre-el-norte-de-villa-la-angostura-y-la-ruta-de-los-7-lagos/,http://www.laangosturadigital.com.ar/wp-content/uploads/2025/11/huemul-Newenche-zona-norte-PNNH.jpg,https://news.google.com/api/attachments/CC8iK0NnNU1WMXBQVUU5T1dWSk9OMFl6VFJEZEF4aURCU2dLTWdZTlo1eEhKZ2s,"11/05/2025, 08:00 AM, +0000 UTC",2025-11-05T08:00:00Z,
52,Neuquén refuerza acciones con Chile para la conservación del huemul: símbolo de la fauna autóctona,La Angostura Digital,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.laangosturadigital.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.laangosturadigital.com.ar/2025/08/06/neuquen-refuerza-acciones-con-chile-para-la-conservacion-del-huemul-simbolo-de-la-fauna-autoctona/,http://www.laangosturadigital.com.ar/wp-content/uploads/2025/08/humul-neuquen-25-64-md-12.jpg,https://news.google.com/api/attachments/CC8iI0NnNHdXa1YzVEVaNGRsZGxTR3hOVFJERUF4aW1CU2dLTWdB,"08/06/2025, 07:00 AM, +0000 UTC",2025-08-06T07:00:00Z,
53,Símbolo de la fauna neuquina: Parques continúa con su objetivo de salvar al Huemul,La Angostura Digital,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.laangosturadigital.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.laangosturadigital.com.ar/2025/09/05/simbolo-de-la-fauna-neuquina-parques-continua-con-su-objetivo-de-salvar-al-huemul/,http://www.laangosturadigital.com.ar/wp-content/uploads/2025/09/huemul-25-seminario_taller_repoblamiento_de_huemul_apn_huilo_huilo_03.jpeg,https://news.google.com/api/attachments/CC8iK0NnNXJjbEZwZVVkQ1lXVmtUMjg1VFJENUF4amdCQ2dLTWdZZHQ0NHJ2Z1U,"09/05/2025, 07:00 AM, +0000 UTC",2025-09-05T07:00:00Z,
54,La recuperación del Huemul: un proyecto único en la Patagonia,Fundación Rewilding Argentina,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://rewildingargentina.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://rewildingargentina.org/exitohuemul/,https://rewildingargentina.org/wp-content/uploads/2023/08/Huemul-Monitoreo-junio-2023-Franco-Bucci-25-1.jpg,https://news.google.com/api/attachments/CC8iK0NnNXhUWHBSY1c1dGJFdHZiM0ZUVFJERUF4aW5CU2dLTWdhNVk0NVFxUWM,"09/20/2023, 07:00 AM, +0000 UTC",2023-09-20T07:00:00Z,
55,Cóndor y huemul: ¿En riesgo de extinción por la crisis medioambiental?,Universidad San Sebastián | USS,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.uss.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.uss.cl/noticias/condor-y-huemul-riesgo-extincion/,https://resources.uss.cl/upload/2022/06/condor-y-huemul-riesgo-de-extinguirse.jpg,https://news.google.com/api/attachments/CC8iK0NnNW5hblpUYzFWaE9UTklOMHhUVFJERUF4aW1CU2dLTWdZSmQ1QXBLZ2c,"06/16/2022, 07:00 AM, +0000 UTC",2022-06-16T07:00:00Z,
56,Amigos del Parque Nacional Cerro Castillo: Conociendo el hábitat del huemul con el mínimo impacto,La Ruta de los Parques,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.rutadelosparques.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.rutadelosparques.org/amigos-del-parque-nacional-cerro-castillo-conociendo-el-habitat-del-huemul-con-el-minimo-impacto/,https://www.rutadelosparques.org/web/wp-content/uploads/2023/09/IMG_4655-1380x920-1.jpg,https://news.google.com/api/attachments/CC8iK0NnNTRlV3h5VGtjd1ExOWhZemwxVFJERUF4aW1CU2dLTWdhUlk1U0lKUWc,"09/01/2023, 07:00 AM, +0000 UTC",2023-09-01T07:00:00Z,
57,El proyecto de Huilo Huilo que apunta a la conservación del huemul: ’Animal Nacional’ está amenazado,BioBioChile,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.biobiochile.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.biobiochile.cl/noticias/sociedad/animales/2023/09/02/el-proyecto-de-huilo-huilo-que-apunta-a-la-conservacion-del-huemul-animal-nacional-esta-amenazado.shtml,https://media.biobiochile.cl/wp-content/uploads/2023/08/huemul-huilo-huilo.png,https://news.google.com/api/attachments/CC8iK0NnNWpOSGx0VEdOVWNXVjVWbkppVFJDU0F4ajdCU2dLTWdhbFVvb09KZ2s,"09/02/2023, 07:00 AM, +0000 UTC",2023-09-02T07:00:00Z,
58,Tras 30 años de ausencia: Huemul cruza desde Los Ríos hacia el parque Lanín de Argentina,RioenLinea,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.rioenlinea.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.rioenlinea.cl/tras-30-anos-de-ausencia-huemul-cruza-desde-los-rios-hacia-el-parque-lanin-de-argentina/,https://www.rioenlinea.cl/wp-content/uploads/2025/02/Huemul.jpg,https://news.google.com/api/attachments/CC8iI0NnNVpWMU5zYW1sNU0yRlZTMEZJVFJDbkF4alZCU2dLTWdB,"02/18/2025, 08:00 AM, +0000 UTC",2025-02-18T08:00:00Z,
59,Día Internacional del Huemul: se duplican esfuerzos para su conservación,El Mostrador,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.elmostrador.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.elmostrador.cl/revista-jengibre/mascotas/2023/08/05/dia-internacional-del-huemul-se-duplican-esfuerzos-para-su-conservacion/,https://media-front.elmostrador.cl/2023/08/Huemul-1-700x467.jpg,https://news.google.com/api/attachments/CC8iJ0NnNUJWbXhtTFcxYWQzUnNjVkJwVFJERUF4aW1CU2dLTWdNZEFBRQ,"08/05/2023, 07:00 AM, +0000 UTC",2023-08-05T07:00:00Z,
60,El animal que solo vive en Argentina y Chile y está en peligro de extinción: qué pasa con el huemul,Noticias Ambientales,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://noticiasambientales.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://noticiasambientales.com/animales/el-animal-que-solo-vive-en-argentina-y-chile-y-esta-en-peligro-de-extincion-que-pasa-con-el-huemul/,https://storage.googleapis.com/media-cloud-na/2024/05/huemul-patagonico.jpg,https://news.google.com/api/attachments/CC8iK0NnNVlVRlY2T1VReVdWUXhOR040VFJDZkF4ampCU2dLTWdZVlk0b3pKUWc,"06/02/2025, 07:00 AM, +0000 UTC",2025-06-02T07:00:00Z,
61,Hito para la conservación: impulsan primer corredor transnacional para el huemul en Los Ríos,Diario Sostenible,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.diariosostenible.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.diariosostenible.cl/noticia/actualidad/2025/04/hito-para-la-conservacion-impulsan-primer-corredor-transnacional-para-el-huemul-en-los-rios,https://www.diariosostenible.cl/files/680a7d81e105a_1200x719.jpg,https://news.google.com/api/attachments/CC8iL0NnNTRVMnRsWDJnMVJHRlRSM1IwVFJDdEF4ak1CU2dLTWdtQmNZb3FMU1c0RWdF,"04/24/2025, 07:00 AM, +0000 UTC",2025-04-24T07:00:00Z,
62,"Aprueban plan de recuperación, conservación y gestión del Huemul en Nevados de Chillán",País Circular,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.paiscircular.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.paiscircular.cl/radar-legal/aprueban-plan-de-recuperacion-conservacion-y-gestion-del-huemul-en-nevados-de-chillan/,https://www.paiscircular.cl/wp-content/uploads/2022/02/huemul-1024x364.jpg,https://news.google.com/api/attachments/CC8iK0NnNVdOalpYT1ZaRFJYY3djRlJzVFJES0FoaWhCeWdLTWdZUlJvSkpSZ00,"02/18/2022, 08:00 AM, +0000 UTC",2022-02-18T08:00:00Z,
63,Conservación y amenazas del huemul en Reserva Nacional Futaleufú,Diario Sustentable,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.diariosustentable.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.diariosustentable.com/2022/01/conservacion-y-amenazas-del-huemul-en-reserva-nacional-futaleufu/,https://www.diariosustentable.com/wp-content/uploads/2022/01/Prospeccion-huemul-RN-Futaleufu-2.jpg,https://news.google.com/api/attachments/CC8iK0NnNXNkVWxVTm1KalNXVXRWa2sxVFJERUF4aW5CU2dLTWdZQk40Wm5wZ1k,"01/13/2022, 08:00 AM, +0000 UTC",2022-01-13T08:00:00Z,
64,Alianza público-privada explora corredor biológico binacional para la conservación del huemul,País Circular,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.paiscircular.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.paiscircular.cl/biodiversidad/alianza-publico-privada-explora-corredor-biologico-binacional-para-la-conservacion-del-huemul/,https://www.paiscircular.cl/wp-content/uploads/2021/04/huemul-3-hippocamelus-bisulcus-rn-lago-jeinimeni_51103629289_o-1024x768.jpg,https://news.google.com/api/attachments/CC8iK0NnNUpVbFpMWlhoR1RFSndaRGx6VFJEZ0F4aUFCU2dLTWdhdGM1aU9LUWc,"04/12/2021, 07:00 AM, +0000 UTC",2021-04-12T07:00:00Z,
65,Exige Estudio de Impacto Ambiental para proyecto de conservación del huemul en Aysén,G5noticias,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://g5noticias.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://g5noticias.cl/2024/09/04/exige-estudio-de-impacto-ambiental-para-proyecto-de-conservacion-del-huemul-en-aysen/,https://g5noticias.cl/wp-content/uploads/2024/09/Credito-ONG-Aumen-2.jpg,https://news.google.com/api/attachments/CC8iK0NnNHRTRVJRUlZwNWFHcDNRV3gzVFJEREF4aW9CU2dLTWdhWmRZVE5yUVk,"09/04/2024, 07:00 AM, +0000 UTC",2024-09-04T07:00:00Z,
66,Se registró a un huemul en el Parque Nacional Lanín después de casi 30 años,Argentina.gob.ar,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.argentina.gob.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.argentina.gob.ar/noticias/se-registro-un-huemul-en-el-parque-nacional-lanin-despues-de-casi-30-anos,https://www.argentina.gob.ar/sites/default/files/registro_de_huemul_pn_lanin_011.jpeg,https://news.google.com/api/attachments/CC8iK0NnNUlOVUUxWmsxaVUyUlNObFZKVFJEbUF4ajNCQ2dLTWdhaHhKYnJ2UVk,"02/17/2025, 08:00 AM, +0000 UTC",2025-02-17T08:00:00Z,
67,Protección del huemul fue clave en fallo que anuló RCA de línea Punilla-San Fabián,La Discusión,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://ladiscusion.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://ladiscusion.cl/proteccion-del-huemul-fue-clave-en-fallo-que-anulo-rca-linea/,,,"02/20/2024, 08:00 AM, +0000 UTC",2024-02-20T08:00:00Z,
68,Encuentro en Puerto Natales llama a una mayor protección del huemul,Patagon Journal,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.patagonjournal.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.patagonjournal.com/index.php?option=com_content&view=article&id=4466%3Aencuentro-en-puerto-natales-llama-a-una-mayor-proteccion-del-huemul&catid=78%3Amedioambiente&Itemid=268&lang=es,https://www.patagonjournal.com/images/stories/Exposicio%CC%81n+fotogra%CC%81fica+Hueumul+12.jpeg,https://news.google.com/api/attachments/CC8iK0NnNUtjM2MzUldoQ1YxQnVPSGs1VFJERUF4aW1CU2dLTWdZQmRZNmxNUWM,"07/04/2023, 07:00 AM, +0000 UTC",2023-07-04T07:00:00Z,
69,"El huemul de Nevados de Chillán en peligro crítico: incendios, parcelas, infraestructura y cambio climático entre sus mayores amenazas",País Circular,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.paiscircular.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.paiscircular.cl/biodiversidad/el-huemul-de-nevados-de-chillan-en-peligro-critico-incendios-parcelas-infraestructura-y-cambio-climatico-entre-sus-mayores-amenazas/,https://www.paiscircular.cl/wp-content/uploads/2019/04/Huemul.jpg,https://news.google.com/api/attachments/CC8iK0NnNVllV2xtYm5ka1Z6SmFXV1prVFJERUF4aW5CU2dLTWdZUlY0cElzZ1U,"12/10/2020, 08:00 AM, +0000 UTC",2020-12-10T08:00:00Z,Jorge Molina Alomar
70,Exigen estudio de impacto ambiental para proyecto de conservación del huemul,Diario Sostenible,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.diariosostenible.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.diariosostenible.cl/noticia/actualidad/2024/07/exigen-estudio-de-impacto-ambiental-para-proyecto-de-conservacion-del-huemul,https://www.diariosostenible.cl/files/6698265d744fb_1200x719.jpg,https://news.google.com/api/attachments/CC8iK0NnNTBXSEZyVVdaeVRtOWZaRXBCVFJDdEF4ak1CU2dLTWdZbFpZek5wUVk,"07/17/2024, 07:00 AM, +0000 UTC",2024-07-17T07:00:00Z,
71,Hito para la conservación: impulsan primer corredor transnacional para el huemul en Los Ríos,Diario de Valdivia,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.diariodevaldivia.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.diariodevaldivia.cl/noticia/diario-sostenible/2025/04/hito-para-la-conservacion-impulsan-primer-corredor-transnacional-para-el-huemul-en-los-rios,https://www.diariodevaldivia.cl/files/680a7ef5d57a2_1200x719.jpg,https://news.google.com/api/attachments/CC8iI0NnNXRWUzFJWldaWE5IWldaRmd5VFJDdUFSaWlBaWdCTWdB,"04/24/2025, 07:00 AM, +0000 UTC",2025-04-24T07:00:00Z,
72,Detectan que el huemul “Newenche” está por la zona cercana a Villa la Angostura,La Angostura Digital,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.laangosturadigital.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.laangosturadigital.com.ar/2025/05/29/detectan-que-el-huemul-newenche-esta-por-la-zona-cercana-a-villa-la-angostura/,http://www.laangosturadigital.com.ar/wp-content/uploads/2025/05/huemul-lanin-2025-6766-md.jpg,https://news.google.com/api/attachments/CC8iK0NnNWlUVTE0WXpCTVdYQnhZVFI2VFJESEF4aWlCU2dLTWdZcFZaaXVwUWc,"05/29/2025, 07:00 AM, +0000 UTC",2025-05-29T07:00:00Z,
73,Minagri y Rewilding Chile lanzan Corredor Nacional del Huemul y anuncian primer centro de rescate para la especie en Aysén,Diario Sustentable,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.diariosustentable.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.diariosustentable.com/2023/03/minagri-y-rewilding-chile-lanzan-corredor-nacional-del-huemul-y-anuncian-primer-centro-de-rescate-para-la-especie-en-aysen/,https://i0.wp.com/www.diariosustentable.com/wp-content/uploads/2023/03/cristian-saucedo-rewilding-chile-1718-1.jpg?fit=800%2C533&ssl=1&resize=350%2C200,https://news.google.com/api/attachments/CC8iK0NnNTViWFppZUZCVE1uRnNRazlUVFJESUFSamVBaWdLTWdZbFZZVE5KUVU,"03/07/2023, 08:00 AM, +0000 UTC",2023-03-07T08:00:00Z,
74,Fundación extranjera apoya a Tompkins Conservation para la conservación del huemul en Aysén,La Ruta de los Parques,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.rutadelosparques.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.rutadelosparques.org/fundacion-extranjera-apoya-a-tompkins-conservation-para-la-conservacion-del-huemul-en-aysen/,http://www.rutadelosparques.org/web/wp-content/uploads/2020/07/RODY_ALVAREZ_TOMPKINSCONSERVATIONCHILE_2562-1.jpg,https://news.google.com/api/attachments/CC8iK0NnNHlNelZHUkZOUmFuTktXVXg0VFJERUF4aW1CU2dLTWdZaFVvek5zUVU,"07/20/2020, 07:00 AM, +0000 UTC",2020-07-20T07:00:00Z,
75,Jóvenes apoyan retiro de cercos en Cerro Castillo para proteger al huemul,País Circular,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.paiscircular.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.paiscircular.cl/biodiversidad/jovenes-apoyan-retiro-de-cercos-en-cerro-castillo-para-proteger-al-huemul/,https://www.paiscircular.cl/wp-content/uploads/2020/12/L54B9327-2-1024x683.jpg,https://news.google.com/api/attachments/CC8iK0NnNW9iRTlKTUVSZlZtMU1hVzgzVFJERUF4aW1CU2dLTWdZSldJNkhwZ2M,"12/09/2020, 08:00 AM, +0000 UTC",2020-12-09T08:00:00Z,
