Source.Name;title;source/name;link;iso_date.1;source/authors/0
convertcsv (32).csv;Nueva infraestructura apoyará la labor de científicos que estudian al huemul en la alta montaña;TVU | Televisión Universidad de Concepción;https://www.tvu.cl/prensa/2024/01/17/nueva-infraestructura-apoyara-la-labor-de-cientificos-que-estudian-al-huemul-en-la-alta-montana.html;17-01-2024;
convertcsv (32).csv;«Salvemos al Huemul»;Diario Digital El Calbucano;https://www.elcalbucano.cl/2022/09/salvemos-al-huemul/;14-09-2022;
convertcsv (32).csv;Apareció un huemul en el Parque Nacional Lanín por primera vez en casi 30 años;Perfil;https://www.perfil.com/noticias/sociedad/aparecio-un-huemul-en-el-parque-nacional-lanin-por-primera-vez-en-casi-30-anos.phtml;19-02-2025;Enrique Garabetyan
convertcsv (32).csv;Fundación extranjera apoya a Tompkins Conservation para la conservación del huemul en Aysén;País Circular;https://www.paiscircular.cl/biodiversidad/fundacion-extranjera-apoya-a-tompkins-conservation-para-la-conservacion-del-huemul-en-aysen/;20-07-2020;
convertcsv (32).csv;Reintroducir los Huemules (hippocamelus bisulcus) en su hábitat natural y salvarlos de la extinción;ECOticias.com;https://www.ecoticias.com/eco-america/huemules;23-01-2024;
convertcsv (32).csv;Propuesta de turismo sostenible busca proteger las zonas de hábitat del huemul;Radio UdeC;https://www.radioudec.cl/propuesta-de-turismo-sostenible-busca-proteger-las-zonas-de-habitat-del-huemul/;07-09-2020;
convertcsv (32).csv;El huemul: el ciervo patagónico en riesgo de extinción;Clarin.com;https://www.clarin.com/informacion-general/huemul-ciervo-patagonico-riesgo-extincion_0_OscG2goPHn.html;08-12-2024;
convertcsv (32).csv;Conservación: tras las huellas del huemul en la cordillera;La Tercera;https://www.latercera.com/piensa-digital/noticia/conservacion-huemul-cordillera/714648/;25-06-2019;
convertcsv (32).csv;El huemul y chungungo figuran entre especies priorizadas para conservación por parte de la comunidad en la Región de Los Lagos;El Heraldo Austral;https://www.eha.cl/noticia/local/el-huemul-y-chungungo-figuran-entre-especies-priorizadas-para-conservacion-por-parte-de-la-comunidad-en-los-lagos-8854;10-09-2020;
convertcsv (32).csv;Éxito en la recuperación del huemul: un proyecto único en la Patagonia;Tiempo Sur;https://www.tiemposur.com.ar/info-general/xito-en-la-recuperacion-del-huemul-un-proyecto-unico-en-la-patagonia;05-08-2023;
convertcsv (32).csv;Nace huemul en vida silvestre en Huilo Huilo: Sus padres habían sido liberados el año pasado;RioenLinea;https://www.rioenlinea.cl/nace-huemul-en-vida-silvestre-en-huilo-huilo-sus-padres-habian-sido-liberados-el-ano-pasado/;09-06-2020;
convertcsv (33).csv;La ranita descubierta por Charles Darwin en Chile busca salvarse de la extinción;EL PAÍS;https://elpais.com/chile/2026-02-23/la-ranita-descubierta-por-charles-darwin-en-chile-busca-salvarse-de-la-extincion.html;22-02-2026;Maolis Castro
convertcsv (33).csv;Descubren metapoblación de ranita de Darwin en Villarrica;Pontificia Universidad Católica de Chile;https://www.uc.cl/noticias/descubren-meta-poblacion-de-ranita-de-darwin-en-villarrica/;11-09-2025;
convertcsv (33).csv;¡Me encontré una ranita de Darwin!... ¿Qué hago?;elobservatodo.cl;https://www.elobservatodo.cl/noticia/sociedad/me-encontre-una-ranita-de-darwin-que-hago;14-04-2026;
convertcsv (33).csv;Hongo letal amenaza la supervivencia de la ranita de Darwin;Noticias UNAB;https://noticias.unab.cl/investigacion-con-sello-unab-revela-como-un-hongo-letal-amenaza-la-supervivencia-de-la-ranita-de-darwin/;22-01-2026;
convertcsv (33).csv;Ranita de Darwin: La increíble historia de su viaje a Londres para salvarlas de la extinción;Cooperativa Ciencia;https://www.cooperativaciencia.cl/radiociencia/2026/03/20/ranita-de-darwin-la-increible-historia-de-su-viaje-a-londres-para-salvarlas-de-una-epidemia-en-2024/;20-03-2026;
convertcsv (33).csv;Dilucidan cómo una enfermedad está extinguiendo a la ranita de Darwin: ya mató a su especie hermana;BioBioChile;https://www.biobiochile.cl/noticias/ciencia-y-tecnologia/ciencia/2026/01/08/dilucidan-como-una-enfermedad-esta-extinguiendo-a-la-ranita-de-darwin-ya-mato-a-su-especie-hermana.shtml;08-01-2026;Ignacio Hermosilla Portales
convertcsv (33).csv;Descubren nueva población de ranita de Darwin en zona amenazada por construcción de carretera eléctrica en Chiloé;El Desconcierto;https://eldesconcierto.cl/2026/02/21/descubren-nueva-poblacion-de-ranita-de-darwin-en-zona-amenazada-por-construccion-de-carretera-electrica-en-chiloe;21-02-2026;María del Mar Parra
convertcsv (33).csv;Revelan cómo el hongo quítrido se propaga y empuja a la ranita de Darwin a la extinción en Chile;El Mostrador;https://www.elmostrador.cl/agenda-pais/agenda-sustentable/2026/01/09/revelan-como-el-hongo-quitrido-se-propaga-y-empuja-a-la-ranita-de-darwin-a-la-extincion-en-chile/;09-01-2026;
convertcsv (33).csv;Científico chileno lidera estudio clave sobre la extinción de la ranita de Darwin;24horas;https://www.24horas.cl/conciencia-24-7/ciencia/cientifico-chileno-estudio-extincion-ranita-darwin;02-01-2026;
convertcsv (33).csv;Alianza internacional en Huilo Huilo busca proteger a la Ranita de Darwin de hongo letal;Cooperativa.cl;https://www.cooperativa.cl/noticias/sociedad/fauna/alianza-internacional-en-huilo-huilo-busca-proteger-a-la-ranita-de/2026-02-06/124716.html;06-02-2026;
convertcsv (33).csv;Guardabosques chilenos y Zoólogico de Londres buscan salvar a la ranita de Darwin de la extinción;ADN Radio;https://www.adnradio.cl/2026/02/23/guardabosques-chilenos-y-zoologico-de-londres-buscan-salvar-a-la-ranita-de-darwin-de-la-extincion/;23-02-2026;
convertcsv (33).csv;Científico chileno lidera estudio que revela cómo un hongo letal está extinguiendo a la ranita de Darwin;Cooperativa Ciencia;https://www.cooperativaciencia.cl/medio-ambiente/2026/01/02/cientifico-chileno-lidera-estudio-que-revela-como-un-hongo-letal-esta-extinguiendo-a-la-ranita-de-darwin/;02-01-2026;
convertcsv (33).csv;Investigación chilena descubre cómo un hongo invasivo provoca epidemias letales en anfibios terrestres;BioBioChile;https://www.biobiochile.cl/noticias/ciencia-y-tecnologia/ciencia/2026/01/26/investigacion-chilena-descubre-como-un-hongo-invasivo-provoca-epidemias-letales-en-anfibios-terrestres.shtml;26-01-2026;
convertcsv (33).csv;Las 5 amenazas que enfrenta la ranita de Darwin: Conoce el nuevo plan del gobierno para salvarla de la extinción;El Desconcierto;https://eldesconcierto.cl/2025/07/25/las-5-amenazas-que-enfrenta-la-ranita-de-darwin-conoce-el-nuevo-plan-del-gobierno-para-salvarla-de-la-extincion;24-07-2025;
convertcsv (33).csv;Alianza en la Reserva Biológica Huilo Huilo busca proteger a la ranita de Darwin de la extinción;Cooperativa Ciencia;https://www.cooperativaciencia.cl/medio-ambiente/2026/02/05/alianza-en-la-reserva-biologica-huilo-huilo-busca-proteger-a-la-ranita-de-darwin-de-la-extincion/;05-02-2026;
convertcsv (33).csv;Aprueban inédito plan de conservación para salvar a la Ranita de Darwin de la extinción;Cooperativa Ciencia;https://www.cooperativaciencia.cl/medio-ambiente/2025/07/25/aprueban-inedito-plan-de-conservacion-para-salvar-a-la-ranita-de-darwin-de-la-extincion/;25-07-2025;
convertcsv (33).csv;Descubren nueva población de Ranita de Darwin en Villarrica;Cooperativa Ciencia;https://www.cooperativaciencia.cl/medio-ambiente/2025/09/25/descubren-nueva-poblacion-de-ranita-de-darwin-en-villarrica/;25-09-2025;
convertcsv (33).csv;Chile y Argentina refuerzan la protección de la ranita de Darwin, una especie al borde de la extinción;Diario Río Negro;https://www.rionegro.com.ar/sociedad/chile-y-argentina-refuerzan-la-proteccion-de-la-ranita-de-darwin-una-especie-al-borde-de-la-extincion/;18-02-2026;
convertcsv (33).csv;"Aprueban ""Plan de Recuperación, Conservación y Gestión"" que evitaría la extinción de la ranita de Darwin";Sabes.cl;https://sabes.cl/2025/08/01/aprueban-plan-de-recuperacion-conservacion-y-gestion-que-evitaria-la-extincion-de-la-ranita-de-darwin/;01-08-2025;
convertcsv (33).csv;Hongo quítrido: la pandemia silenciosa que amenaza a la ranita de Darwin en Chile;Cooperativa Ciencia;https://www.cooperativaciencia.cl/medio-ambiente/2025/05/19/hongo-quitrido-la-pandemia-silenciosa-que-amenaza-a-la-ranita-de-darwin-en-chile/;19-05-2025;
convertcsv (33).csv;Descubren nueva población de ranita de Darwin;conaf.cl;https://www.conaf.cl/descubren-nueva-poblacion-de-ranita-de-darwin/;03-03-2025;
convertcsv (33).csv;"Ranita de Darwin en podcast ""Voces del Bosque"": Vivir y croar en la selva valdiviana";Sabes.cl;https://sabes.cl/2025/06/19/ranita-de-darwin-en-podcast-voces-del-bosque-vivir-y-croar-en-la-selva-valdiviana/;19-06-2025;
convertcsv (33).csv;Estación de reproducción de la ranita de Darwin UdeC habilitará módulo para tratar ejemplares de Chiloé afectados con hongo mortal;Noticias UdeC;https://noticias.udec.cl/estacion-de-reproduccion-de-la-ranita-de-darwin-udec-habilitara-modulo-para-tratar-ejemplares-de-chiloe-afectados-con-hongo-mortal/;04-12-2024;
convertcsv (33).csv;Del bosque al laboratorio: cómo la ciencia está salvando a la ranita de Darwin;Ladera Sur;https://laderasur.com/articulo/del-bosque-al-laboratorio-como-la-ciencia-esta-salvando-a-la-ranita-de-darwin/;26-02-2025;
convertcsv (33).csv;Por qué está desapareciendola Ranita de Darwin;Fundación Terram;https://www.terram.cl/por-que-esta-desapareciendola-ranita-de-darwin/;09-12-2024;
convertcsv (33).csv;Pandemia de los anfibios devasta las poblaciones más grandes de ranita de Darwin;Ladera Sur;https://laderasur.com/articulo/pandemia-de-los-anfibios-devasta-las-poblaciones-mas-grandes-de-ranita-de-darwin/;11-12-2024;
convertcsv (33).csv;Del bosque al laboratorio: cómo la ciencia está salvando a la Ranita de Darwin;TVU | Televisión Universidad de Concepción;https://www.tvu.cl/prensa/2025/01/09/del-bosque-al-laboratorio-como-la-ciencia-esta-salvando-a-la-ranita-de-darwin.html;09-01-2025;
convertcsv (33).csv;El desafío de rescatar a la ranita de Darwin del hongo que está acabando con los anfibios del mundo;Meteored Chile;https://www.meteored.cl/noticias/ciencia/el-desafio-de-rescatar-a-la-ranita-de-darwin-del-hongo-que-esta-acabando-con-los-anfibios-del-mundo.html;16-12-2024;Cristina Espinoza
convertcsv (33).csv;Así funciona el Centro de Reproducción que intenta salvar a la ranita de Darwin de la extinción;TVU | Televisión Universidad de Concepción;https://www.tvu.cl/prensa/2024/03/25/asi-funciona-el-centro-de-reproduccion-que-intenta-salvar-a-la-ranita-de-darwin-de-la-extincion.html;25-03-2024;
convertcsv (33).csv;Ranita de Darwin, conservando al enigma del bosque austral;Ladera Sur;https://laderasur.com/video/ranita-de-darwin-conservando-al-enigma-del-bosque-austral/;05-06-2020;
convertcsv (33).csv;“Descubriendo a la ranita de Darwin”: lanzan libro ilustrado para visibilizar al pequeño anfibio en peligro de extinción;Ladera Sur;https://laderasur.com/libro/descubriendo-la-ranita-de-darwin-lanzan-libro-ilustrado-para-visibilizar-al-pequeno-anfibio-en-peligro-de-extincion/;27-08-2021;
convertcsv (33).csv;Enfermedad infecciosa emergente amenaza con extinguir a la ranita de Darwin;El Mostrador;https://www.elmostrador.cl/cultura/2017/09/27/enfermedad-infecciosa-emergente-amenaza-con-extinguir-a-la-ranita-de-darwin/;27-09-2017;
convertcsv (33).csv;Huevos ranita de Darwin en el bosque ©ONG Ranita de Darwin;Ladera Sur;https://laderasur.com/articulo/dia-del-padre-un-homenaje-la-ranita-de-darwin-un-padre-unico-en-el-mundo/huevos-ranita-de-darwin-zoom-ong-ranita-de-darwin/;18-06-2020;
convertcsv (33).csv;Peligra en Chile la única especie de anfibio donde los machos se preñan;BBC;https://www.bbc.com/mundo/noticias/2012/11/121119_ranita_darwin_am;19-11-2012;
convertcsv (33).csv;Hongo que causa extinción masiva de anfibios a nivel global también amenaza a la ranita de Darwin;El Mostrador;https://www.elmostrador.cl/cultura/2019/04/01/hongo-que-causa-extincion-masiva-de-anfibios-a-nivel-global-tambien-amenaza-a-la-ranita-de-darwin/;01-04-2019;
convertcsv (33).csv;Ranita de Darwin, una especie única de la región que está en peligro de extinción;ANBariloche;https://www.anbariloche.com.ar/noticias/2024/12/13/96482-ranita-de-darwin-una-especie-unica-de-la-region-que-esta-en-peligro-de-extincion;13-12-2024;
convertcsv (33).csv;Así es la de ranita Darwin, una especie única que está en peligro de extinción;Noticias Ambientales;https://noticiasambientales.com/animales/asi-es-la-ranita-de-darwin-una-especie-unica-que-esta-en-peligro-de-extincion/;19-12-2024;
convertcsv (33).csv;La Ranita de Darwin, endémica de Chile, está en peligro de extinción;The Clinic;https://www.theclinic.cl/2013/06/15/la-ranita-de-darwin-endemica-de-chile-esta-en-peligro-de-extincion/;15-06-2013;
convertcsv (33).csv;Afirman que la ranita de Darwin está en peligro de extinción: sólo existe en Chile y Argentina;BioBioChile;https://www.biobiochile.cl/noticias/2012/11/20/en-peligro-de-extincion-la-unica-rana-cuyos-machos-se-embarazan-solo-existe-en-chile-y-argentina.shtml;20-11-2012;
convertcsv (33).csv;"""Ranita de Darwin"", especie endémica de Chile, en peligro de extinción";Cooperativa.cl;https://www.cooperativa.cl/noticias/sociedad/fauna/extincion/ranita-de-darwin-especie-endemica-de-chile-en-peligro-de-extincion/2013-06-15/105308.html;15-06-2013;
convertcsv (33).csv;Afirman que la ranita de Darwin está en peligro de extinción;LM Neuquén;https://www.lmneuquen.com/afirman-que-la-ranita-darwin-esta-peligro-extincion-n169744;26-11-2012;
convertcsv (33).csv;Ranita de Darwin: Chile lanza plan urgente para evitar su extinción;Ecoosfera;https://ecoosfera.com/noticias/chile-plan-recoge-ranita-darwin-peligro/;31-07-2025;
convertcsv (33).csv;Alertan sobre enfermedad que podría llevar a la extinción a la ranita de Darwin;Bioguia;https://www.bioguia.com/entretenimiento/alertan-sobre-enfermedad-que-podria-llevar-a-la-extincion-a-la-ranita-de-darwin_29285476.html;03-10-2017;
convertcsv (4).csv;Chile: cinco datos sobre la conservación del Rayadito de isla Selkirk;Mongabay;https://es.mongabay.com/2020/10/chile-rayadito-de-isla-selkirk/;01-10-2020;Alexandra De Amesti
convertcsv (4).csv;Una inédita expedición naturalista a la isla Alejandro Selkirk: explorando los misterios de las aves y el paisaje en el Archipiélago de Juan Fernández;Ladera Sur;https://laderasur.com/fotografia/adentrandose-en-la-lejana-isla-alejandro-selkirk-una-expedicion-ornitologica-y-fotografica-en-el-archipielago-de-juan-fernandez/;20-02-2025;
convertcsv (4).csv;Por primera vez, en 150 años, se observa un nido con polluelos de rayadito, el ave más amenazada de Chile;Diario Sustentable;https://www.diariosustentable.com/2016/06/primera-vez-150-anos-se-observa-nido-polluelos-rayadito-ave-mas-amenazada-chile/;29-06-2016;
convertcsv (4).csv;Logran inédita ocupación de cinco casas anideras con rayaditos de Más Afuera en isla Alejandro Selkirk;Radio Festival – La radio en colores de Chile;https://www.radiofestival.cl/logran-inedita-ocupacion-de-cinco-casas-anideras-con-rayaditos-de-mas-afuera-en-isla-alejandro-selkirk/;19-01-2018;
convertcsv (4).csv;Conoce el ave más amenazada de Chile;ECOticias.com;https://www.ecoticias.com/naturaleza/101995_conoce-ave-amenazada-chile;17-02-2022;
convertcsv (4).csv;Chile: el Rayadito de isla Selkirk se recupera de su estado crítico en casitas artificiales;Mongabay;https://es.mongabay.com/2020/06/chile-el-rayadito-de-isla-selkirk-se-recupera-casitas-artificiales/;09-06-2020;Barinia Montoya Montenegro
convertcsv (4).csv;Nuevo plan busca evitar la extinción de las aves de Juan Fernández: se enfocará en especies exóticas, incendios, entre otras amenazas;Ladera Sur;https://laderasur.com/articulo/un-nuevo-plan-busca-evitar-la-extincion-de-las-aves-terrestres-de-juan-fernandez-se-enfocara-en-especies-exoticas-incendios-entre-otras-amenazas/;30-12-2019;Paula Diaz Levi
convertcsv (4).csv;Ave del Archipiélago de Juan Fernández está al borde de la extinción, quedan sólo 150 ejemplares;elciudadano.com;https://www.elciudadano.com/medio-ambiente/ave-del-archipielago-de-juan-fernandez-esta-al-borde-de-la-extincion-quedan-solo-150-ejemplares/07/12/;12-07-2011;
convertcsv (5).csv;Callyntra hibrida n. sp.: Un nuevo tenebriónido de Chile central (Coleoptera: Tenebrionidae);SciELO Chile;https://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382013000200007;20-06-2021;
convertcsv (6).csv;15º Proceso de Clasificación de Especies es publicado en el Diario Oficial;MMA – Ministerio del Medio Ambiente;https://mma.gob.cl/15o-proceso-de-clasificacion-de-especies-es-publicado-en-el-diario-oficial/;10-07-2020;
convertcsv (7).csv;La riqueza natural de Paposo y la discusión por la Central de Bombeo de Colbún;Fundación Terram;https://www.terram.cl/la-riqueza-natural-de-paposo-y-la-discusion-por-la-central-de-bombeo-de-colbun/;18-10-2024;
convertcsv (7).csv;Este caracol endémico es capaz de sobrevivir al desierto más árido del mundo;Futuro 360 | CNN Chile;https://futuro360.cnnchile.com/desafiotierra/caracol-endemico-desierto-arido_20220525/2;25-05-2022;Constanza Cabrera
convertcsv (7).csv;Bioindicadores: Cuatro especies chilenas altamente sensibles y en peligro por la pérdida de su hábitat;Ladera Sur;https://laderasur.com/articulo/bioindicadores-cuatro-especies-chilenas-altamente-sensibles-y-en-peligro-por-la-perdida-de-su-habitat/;14-09-2024;
convertcsv (9).csv;¿Cuáles agregarías? Seis insectos que podemos ver en los cerros de la zona central en primavera;Ladera Sur;https://laderasur.com/articulo/cuales-agregarias-seis-insectos-que-podemos-ver-en-los-cerros-de-la-zona-central-en-primavera/;14-11-2024;
convertcsv.csv;Pancora de río hallada muerta en río Mapocho ©Joaquín Moure / Mapocho Vivo;Ladera Sur;https://laderasur.com/articulo/la-resiliente-biodiversidad-del-rio-mapocho-varias-caras-de-una-naturaleza-que-resiste-el-impacto-de-la-ciudad/pancora-de-rio-hallada-muerta-en-rio-mapocho-joaquin-moure-mapocho-vivo/;11-06-2021;
convertcsv.csv;Científica local halla nuevo parásito que reside en cangrejo de agua dulce;Diario Concepción;https://www.diarioconcepcion.cl/ciencia-y-sociedad/2023/11/04/cientifica-local-halla-nuevo-parasito-que-reside-en-cangrejo-de-agua-dulce.html;04-11-2023;
convertcsv.csv;Acceso limitado a las playas de O'Higgins: Reportaje muestra la lucha de los vecinos por el libre paso;El Tipógrafo;https://eltipografo.cl/2025/01/acceso-limitado-a-las-playas-de-ohiggins-reportaje-muestra-la-lucha-de-los-vecinos-por-el-libre-paso;31-01-2025;
convertcsv.csv;Condominio Pancora, Pichilemu;Agenda Musical -;https://www.agendamusical.cl/event-location/condominio-pancora-pichilemu/;07-07-2023;
convertcsv.csv;‘Pancora’ Velázquez: “No voy pensando en ser un número más, sino en fulmina”r a Mercado;BoxeoMundial;https://boxeomundial.com/pancora-velazquez-no-voy-pensando-en-ser-un-numero-mas-sino-en-fulminar-a-mercado/;09-10-2024;
convertcsv.csv;Surfestival en Pichilemu;El Mostrador;https://www.elmostrador.cl/cultura/agenda/2024/01/24/surfestival-en-pichilemu/;24-01-2024;
convertcsv.csv;Surfestival celebra 20 años con dos ediciones en Pichilemu y Coquimbo;La Cuarta;https://www.lacuarta.com/espectaculos/noticia/surfestival-celebra-20-anos-con-dos-ediciones-en-pichilemu-y-coquimbo/;03-11-2025;Paulo Quinteros Jara
convertcsv.csv;Surfestival Pichilemu: Horarios, accesos y datos clave para la celebración de los 20 años;lahora.cl;https://lahora.cl/entretencion/2026/02/09/surfestival-pichilemu-horarios-accesos-y-datos-clave-para-la-celebracion-de-los-20-anos/;09-02-2026;Nacho Peña
convertcsv.csv;Vuelve el Surfestival 2024 con Steel Pulse, Trueno, Alborosie y más: Line up, fecha y precios;elrancahuaso.cl;https://www.elrancahuaso.cl/noticia/sociedad/vuelve-el-surfestival-2024-con-steel-pulse-trueno-alborosie-y-mas-line-fecha-y-prec;19-12-2023;
convertcsv.csv;Polimá Westcoast se suma al Surfestival Pichilemu;Cooperativa.cl;https://www.cooperativa.cl/noticias/magazine/musica/shows-en-vivo/polima-westcoast-se-suma-al-surfestival-pichilemu/2022-10-13/004612.html;13-10-2022;
convertcsv.csv;Surfestival 2023: Fecha, lugar, entradas y artistas;LOS40;https://los40.cl/2022/surfestival-2023-fecha-lugar-entradas-y-artistas-129736.html;01-12-2022;
convertcsv.csv;PANCORA, un robot que explora las profundidades del lago;ANBariloche;https://www.anbariloche.com.ar/noticias/2023/08/11/90632-pancora-un-robot-que-explora-las-profundidades-del-lago;11-08-2023;
convertcsv.csv;"Una empresa de robótica submarina argentina ayudó a realizar una serie sobre ""Nahuelito""";periferia.com.ar;https://periferia.com.ar/Desplazamientos/una-empresa-de-robotica-submarina-argentina-ayudo-a-realizar-una-serie-sobre-nahuelito/;13-07-2023;
convertcsv.csv;Difunden video de una camioneta robada en 2013 y descubierta hundida en 2016;Bariloche2000;https://www.bariloche2000.com/sociedad/Difunden-video-de-una-camioneta-robada-en-2013-y-descubierta-hundida-en-2016-20250204-0012.html;04-02-2025;
convertcsv.csv;Emprendedores barilochenses fueron premiados en el Concurso Nacional de Innovaciones INNOVAR;Bariloche Opina;https://www.barilocheopina.com/noticias/2023/10/04/69389-emprendedores-barilochenses-fueron-premiados-en-el-concurso-nacional-de-innovaciones-innovar;04-10-2023;
convertcsv.csv;General Cuéllar se exige: 'Estoy obligado a noquear, es una guerra de naciones';Mediotiempo;https://www.mediotiempo.com/mas-deportes/box/cuellar-exige-obligado-noquear-guerra-naciones;28-05-2024;
convertcsv.csv;El lago Nahuel Huapi tendrá un ROV para bucear sus profundidades;Diario Río Negro;https://www.rionegro.com.ar/el-lago-nahuel-huapi-tendra-un-rov-para-bucear-sus-profundidades-2042060/;18-11-2021;Lorena Roncarolo
convertcsv.csv;Desarrollan un vehículo submarino no tripulado para investigación en fondo del mar patagónico;periferia.com.ar;https://periferia.com.ar/newsletter/desarrollan-un-vehiculo-submarino-no-tripulado-para-investigacion-en-el-fondo-del-mar-patagonico/;10-01-2023;
